"","Identifier","Source","Museum_number","Family","Genus","Species","Latitude","Longitude","Accuracy","Location","Date","Month","Year","Historic"
"2953",2754,"EAF","","Lamprophiidae","Prosymna","stuhlmannii",-27.0029,31.6533,2,"Maloma","05-Nov-22",11,2022,""
"2954",3027,"EAF","","Lamprophiidae","Prosymna","stuhlmannii",-26.106,31.922,2,"Tambankulu","21-Sep-23",9,2023,""
"2955",3215,"EAF","","Lamprophiidae","Prosymna","stuhlmannii",-25.991,31.71,2,"Sand River Dam ","22-Sep-23",9,2023,""
"2956",4576,"Museum","TM83990","Lamprophiidae","Prosymna","stuhlmannii",-26.3681,31.5506,2,"Dinedor, farm house","29-Jan-00",1,2000,""
"2957",1598,"Museum","TM57638","Lamprophiidae","Prosymna","stuhlmannii",-26.15,31.9667,3,"Mbuluzi Sugar Estates","",NA,NA,"Yes"
"2958",1754,"Museum","TM55434","Lamprophiidae","Prosymna","stuhlmannii",-26.106,31.922,3,"Tambankulu Estate","",NA,NA,"Yes"
"2959",1815,"Museum","TM53872","Lamprophiidae","Prosymna","stuhlmannii",-25.99,31.717,3,"Tshaneni","",NA,NA,"Yes"
"2960",1843,"Museum","TM51008","Lamprophiidae","Prosymna","stuhlmannii",-25.95,31.75,3,"Tshaneni, Lubombo","",NA,NA,"Yes"
"2961",1844,"Museum","TM51011","Lamprophiidae","Prosymna","stuhlmannii",-25.95,31.75,3,"Tshaneni, Lubombo","",NA,NA,"Yes"
"2962",1845,"Museum","TM52334","Lamprophiidae","Prosymna","stuhlmannii",-25.95,31.75,3,"Tshaneni, Lubombo","",NA,NA,"Yes"
"2963",1846,"Museum","TM53814","Lamprophiidae","Prosymna","stuhlmannii",-25.95,31.75,3,"Tshaneni, Lubombo","",NA,NA,"Yes"
"2964",4476,"Museum","TM71012","Lamprophiidae","Psammophis","brevirostris",-26.7525,32.0217,2,"Mambane, near","",1,1988,"Yes"
"2965",4458,"Museum","RCBS2129","Lamprophiidae","Psammophis","brevirostris",-26.4778,31.4594,2,"Manzini - Mafutseni, approx. 1.5km N of Hhelehhele","16-Sep-02",9,2002,""
"2966",781,"EAF","","Lamprophiidae","Psammophis","brevirostris",-26.276,31.157,2,"Pine Valley","19-Apr-20",4,2020,""
"2967",1143,"EAF","","Lamprophiidae","Psammophis","brevirostris",-26.32,31.14,2,"Thembelihle","03-Mar-21",3,2021,""
"2968",1893,"EAF","","Lamprophiidae","Psammophis","brevirostris",-26.973,31.294,2,"Ndzingeni","12-Mar-21",3,2021,""
"2969",1903,"EAF","","Lamprophiidae","Psammophis","brevirostris",-26.3257,31.1406,1,"Mbabane, Riverview","31-Mar-21",3,2021,""
"2970",2023,"EAF","","Lamprophiidae","Psammophis","brevirostris",-26.4833,31.4208,2,"Lugaganeni","12-Apr-21",4,2021,""
"2971",1921,"EAF","","Lamprophiidae","Psammophis","brevirostris",-26.2108,31.9274,2,"Simunye","26-Apr-21",4,2021,""
"2972",2163,"EAF","","Lamprophiidae","Psammophis","brevirostris",-26.439,31.186,2,"Ezulwini, just behind Gables","14-Oct-21",10,2021,""
"2973",2169,"EAF","","Lamprophiidae","Psammophis","brevirostris",-26.3986,31.1805,3,"Ezulwini, College Of Theology","26-Oct-21",10,2021,""
"2974",2211,"EAF","","Lamprophiidae","Psammophis","brevirostris",-26.5379,31.0132,3,"Bhunya","04-Nov-21",11,2021,""
"2975",2243,"EAF","","Lamprophiidae","Psammophis","brevirostris",-26.7366,31.7707,2,"Tambuti","07-Nov-21",11,2021,""
"2976",3212,"EAF","","Lamprophiidae","Psammophis","brevirostris",-26.439,31.2147,1,"Lobamba","16-Feb-22",2,2022,""
"2977",2748,"EAF","","Lamprophiidae","Psammophis","brevirostris",-27.112,31.198,2,"Nhlangano, Matimatima","04-Nov-22",11,2022,""
"2978",2787,"EAF","","Lamprophiidae","Psammophis","brevirostris",-27.0029,31.6533,2,"Maloma","15-Nov-22",11,2022,""
"2979",4119,"EAF","","Lamprophiidae","Psammophis","brevirostris",-26.2108,31.9274,2,"Simunye, Enviro applied products","30-Nov-22",11,2022,""
"2980",4120,"EAF","","Lamprophiidae","Psammophis","brevirostris",-26.9463,31.9544,2,"Ndzevane","14-Dec-22",12,2022,""
"2981",3213,"EAF","","Lamprophiidae","Psammophis","brevirostris",-26.3212,31.477,2,"Luve","27-Jul-23",7,2023,""
"2982",3214,"EAF","","Lamprophiidae","Psammophis","brevirostris",-27.158,31.507,2,"Hluti, Hosea (High School?)","24-Nov-23",11,2023,""
"2983",4109,"EAF","","Lamprophiidae","Psammophis","brevirostris",-26.326,31.1411,3,"Mbabane","16-May-24",5,2024,""
"2984",4124,"EAF","","Lamprophiidae","Psammophis","brevirostris",-26.276,31.157,2,"Pine Valley","12-Jun-24",6,2024,""
"2985",4110,"EAF","","Lamprophiidae","Psammophis","brevirostris",-26.3212,31.477,2,"Luve","22-Jul-24",7,2024,""
"2986",4111,"EAF","","Lamprophiidae","Psammophis","brevirostris",-26.505,31.373,2,"Manzini,Maliyaduma","23-Jul-24",7,2024,""
"2987",4112,"EAF","","Lamprophiidae","Psammophis","brevirostris",-26.505,31.373,2,"Manzini,Maliyaduma","23-Jul-24",7,2024,""
"2988",4113,"EAF","","Lamprophiidae","Psammophis","brevirostris",-26.3212,31.477,2,"Luve","11-Aug-24",8,2024,""
"2989",4114,"EAF","","Lamprophiidae","Psammophis","brevirostris",-26.3212,31.477,2,"Luve","11-Aug-24",8,2024,""
"2990",4117,"EAF","","Lamprophiidae","Psammophis","brevirostris",-27.076,31.57,2,"Ntjanini, Simelane family","17-Aug-24",8,2024,""
"2991",4115,"EAF","","Lamprophiidae","Psammophis","brevirostris",-26.146,31.98,1,"Maphiveni Bridge, towards Mbuluzi","21-Aug-24",8,2024,""
"2992",1488,"Museum","TM69381","Lamprophiidae","Psammophis","brevirostris",-26.1172,31.1278,2,"Malolotja NR, along Nkomati viewpoint road","24-Feb-90",2,1990,"Yes"
"2993",4477,"Museum","TM71013","Lamprophiidae","Psammophis","brevirostris",-26.2142,31.3325,2,"Malandela Beacon, Malandela Hills, within a few hundred meters","15-Oct-91",10,1991,"Yes"
"2994",1333,"Museum","TM71793","Lamprophiidae","Psammophis","brevirostris",-26.3681,31.5506,2,"Dinedor, farm house","29-Mar-92",3,1992,"Yes"
"2995",4493,"Museum","TM79933","Lamprophiidae","Psammophis","brevirostris",-26.1319,31.1294,2,"Malolotja NR, Picnic site","22-Jan-94",1,1994,"Yes"
"2996",1701,"Museum","TM80775","Lamprophiidae","Psammophis","brevirostris",-25.9767,31.2575,2,"Piggs Peak (East)","23-Aug-96",8,1996,"Yes"
"2997",1588,"Museum","TM80777","Lamprophiidae","Psammophis","brevirostris",-26.2786,31.1336,2,"Mbabane, just below Mbuluzi falls","26-Aug-96",8,1996,"Yes"
"2998",1424,"Museum","TM24104","Lamprophiidae","Psammophis","brevirostris",-26.43,31.49,3,"Mafutseni","",NA,NA,"Yes"
"2999",1886,"Museum","TM24100","Lamprophiidae","Psammophis","brevirostris",-26.5312,31.19,3,"Malkerns, Walters Farm","",NA,NA,"Yes"
"3000",1532,"Museum","TM24352","Lamprophiidae","Psammophis","brevirostris",-26.4833,31.3667,3,"Manzini","",NA,NA,"Yes"
"3001",1273,"Museum","TM22998","Lamprophiidae","Psammophis","brevirostris",-26.4833,31.3667,3,"Manzini, Avolitch Orchards","",NA,NA,"Yes"
"3002",1631,"Museum","TM54099","Lamprophiidae","Psammophis","brevirostris",-26.46,31.16,3,"Mlilwane Wildlife Sanctuary","",NA,NA,"Yes"
"3003",1743,"Museum","TM67258","Lamprophiidae","Psammophis","brevirostris",-26.6,31.646,3,"Siphofaneni, 10km NW","",NA,NA,"Yes"
"3004",1744,"Museum","TM67258","Lamprophiidae","Psammophis","brevirostris",-26.6,31.646,3,"Siphofaneni, 10km NW","",NA,NA,"Yes"
"3005",4469,"Museum","RCBS2229","Lamprophiidae","Psammophis","crucifer",-26.3083,31.1008,2,"Waterford High School, nature reserve","14-Jul-15",7,2015,""
"3006",4472,"Museum","RCBS2237","Lamprophiidae","Psammophis","crucifer",-26.1447,31.1389,2,"Malolotja NR, Senior Warden's house","07-Feb-16",2,2016,""
"3007",820,"EAF","","Lamprophiidae","Psammophis","crucifer",-26.2239,31.0299,2,"Ngwenya","12-Jun-20",6,2020,""
"3008",1017,"EAF","","Lamprophiidae","Psammophis","crucifer",-26.2239,31.0299,2,"Ngwenya","20-Jan-21",1,2021,""
"3009",1461,"Museum","TM69379","Lamprophiidae","Psammophis","crucifer",-26.1414,31.1244,2,"Malolotja NR, workshop - lower gate, between","07-Nov-88",11,1988,"Yes"
"3010",1462,"Museum","TM69380","Lamprophiidae","Psammophis","crucifer",-26.1333,31.1275,2,"Malolotja NR, between Picnic site and Nkomati road turnoffs","28-Apr-89",4,1989,"Yes"
"3011",1460,"Museum","TM69360","Lamprophiidae","Psammophis","crucifer",-26.1339,31.1078,2,"Malolotja NR, between Ngwenya and Logwaja viewpoints","17-Dec-89",12,1989,"Yes"
"3012",1463,"Museum","TM69382","Lamprophiidae","Psammophis","crucifer",-26.1433,31.1392,2,"Malolotja NR, Senior Warden's house","31-Mar-90",3,1990,"Yes"
"3013",1365,"Museum","TM71836","Lamprophiidae","Psammophis","crucifer",-26.1836,31.0817,2,"Forbes Reef, 2km S","30-Dec-91",12,1991,"Yes"
"3014",1464,"Museum","TM71839","Lamprophiidae","Psammophis","crucifer",-26.1397,31.1353,2,"Malolotja NR, between tourist office and picnic site","05-Jan-92",1,1992,"Yes"
"3015",1637,"Museum","TM78897","Lamprophiidae","Psammophis","crucifer",-26.2417,31.0581,2,"Motjane (Motshane)","22-Nov-93",11,1993,"Yes"
"3016",4405,"Museum","TM80789","Lamprophiidae","Psammophis","crucifer",-26.1308,31.1178,2,"Malolotja NR, near ecologist's house","18-Apr-96",4,1996,"Yes"
"3017",4565,"Museum","TM83979","Lamprophiidae","Psammophis","crucifer",-26.1325,31.1272,2,"Malolotja NR, near Nkomati viewpoint","08-Jul-00",7,2000,""
"3018",1318,"Museum","TM49792","Lamprophiidae","Psammophis","crucifer",-26.2333,30.9833,3,"Droxford Estate, near Oshoek","",NA,NA,"Yes"
"3019",1552,"Museum","TM47447","Lamprophiidae","Psammophis","crucifer",-26.3,31.1333,3,"Mbabane","",NA,NA,"Yes"
"3020",4440,"Museum","DM1724","Lamprophiidae","Psammophis","mossambicus",-26.6681,31.1844,2,"Horsehoe Farm - Etjebovu School, between","07-May-06",5,2006,""
"3021",64,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.2147,31.9192,1,"Simunye Country Club","20-Jun-06",6,2006,""
"3022",76,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.2108,31.9274,2,"SIMUNYE JOE'S HOUSE","21-Jul-06",7,2006,""
"3023",79,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26,31.757,2,"Tshaneni Hardware","24-Aug-06",8,2006,""
"3024",80,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26,31.757,2,"Tshaneni Hardware","24-Aug-06",8,2006,""
"3025",1222,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.999,31.952,2,"Nisela Dam","20-Sep-06",9,2006,""
"3026",85,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.2108,31.9274,2,"Simunye, 4th Ave, Marsden House","01-Oct-06",10,2006,""
"3027",102,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.0369,31.814,2,"Mhlume, nursery","30-Oct-06",10,2006,""
"3028",114,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.8697,31.9243,1,"Matata","09-Nov-06",11,2006,""
"3029",127,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26,31.757,2,"Tshaneni","16-Nov-06",11,2006,""
"3030",222,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.2108,31.9274,2,"Simunye","29-Jan-07",1,2007,""
"3031",278,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.9886,31.9425,2,"Nisela","24-Feb-07",2,2007,""
"3032",323,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.2108,31.9274,2,"SIMUNYE VILLAGE","11-Apr-07",4,2007,""
"3033",330,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.198,31.815,2,"Ngomane","18-Apr-07",4,2007,""
"3034",1259,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.2108,31.9274,2,"Simunye, 12th Ave","06-Sep-07",9,2007,""
"3035",1191,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.026,31.872,1,"Mananga College","12-Sep-07",9,2007,""
"3036",1194,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.0743,31.8767,2,"Vuvulane, tractor pool","13-Sep-07",9,2007,""
"3037",1195,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.0743,31.8767,2,"Vuvulane, tractor pool","13-Sep-07",9,2007,""
"3038",1204,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26,31.757,2,"Tshaneni Village","15-Sep-07",9,2007,""
"3039",365,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.198,31.815,2,"Ngomane, Police ","13-Oct-07",10,2007,""
"3040",380,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.9886,31.9425,2,"Nisela gate","03-Nov-07",11,2007,""
"3041",391,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.2108,31.9274,2,"Simunye, 3rd Ave","11-Nov-07",11,2007,""
"3042",402,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.2108,31.9274,2,"SIMUNYE SECURITY","17-Nov-07",11,2007,""
"3043",459,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.0743,31.8767,2,"Vuvulane","01-Jan-08",1,2008,""
"3044",477,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26,31.757,2,"Tshaneni","13-Jan-08",1,2008,""
"3045",487,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.2108,31.9274,1,"Simunye, Thembelisha Primary School","22-Jan-08",1,2008,""
"3046",514,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.2108,31.9274,2,"Simunye","06-Feb-08",2,2008,""
"3047",546,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.2108,31.9274,2,"Simunye","15-Mar-08",3,2008,""
"3048",581,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26,31.757,2,"Tshaneni","17-Apr-08",4,2008,""
"3049",671,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26,31.757,2,"Tshaneni","20-Oct-08",10,2008,""
"3050",674,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.106,31.922,2,"Tambankulu","22-Oct-08",10,2008,""
"3051",686,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.4418,31.9416,2,"Siteki","31-Oct-08",10,2008,""
"3052",709,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.9886,31.9425,2,"Nisela","15-Nov-08",11,2008,""
"3053",710,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.9886,31.9425,2,"Nisela","15-Nov-08",11,2008,""
"3054",721,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.2108,31.9274,2,"Simunye","24-Nov-08",11,2008,""
"3055",730,"EAF","","Lamprophiidae","Psammophis","mossambicus",-25.9929,31.7162,1,"Sand River, between T10 and T11","21-Mar-16",3,2016,""
"3056",4385,"Museum","ENMN IYSIS_H_044","Lamprophiidae","Psammophis","mossambicus",-25.9929,31.7162,1,"Tshaneni, Between T10 and T11","21-Mar-16",3,2016,""
"3057",1965,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.304,31.116,2,"Sidwashini","26-Nov-19",11,2019,""
"3058",751,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.795,31.935,1,"Big Bend, Ubombo Hospital","09-Feb-20",2,2020,""
"3059",835,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.779,31.917,1,"Mhlosinga NR, rest camp","11-Aug-20",8,2020,""
"3060",4389,"Monadjem","","Lamprophiidae","Psammophis","mossambicus",-27.2114,31.6171,1,"Hluti, nearby","25-Aug-20",8,2020,""
"3061",1193,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.203,31.911,2,"Simunye, Apprentice hostel","12-Sep-20",9,2020,""
"3062",1203,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.198,31.815,2,"Ngomane village B2018","14-Sep-20",9,2020,""
"3063",851,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.779,31.917,1,"Mhlosinga NR, rest camp","13-Oct-20",10,2020,""
"3064",860,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.2108,31.9274,2,"Simunye Travellers Restaurant","16-Oct-20",10,2020,""
"3065",863,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.2108,31.9274,2,"Simunye Travellers Restaurant","17-Oct-20",10,2020,""
"3066",884,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.2108,31.9274,2,"Simunye, Cluster 15-4","08-Nov-20",11,2020,""
"3067",961,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.198,31.815,2,"Ngomane village A0074","17-Dec-20",12,2020,""
"3068",998,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.198,31.815,2,"Ngomane village A0181","09-Jan-21",1,2021,""
"3069",999,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.198,31.815,2,"Ngomane village B1213","09-Jan-21",1,2021,""
"3070",1085,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.2108,31.9274,2,"Simunye","19-Feb-21",2,2021,""
"3071",1098,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.198,31.815,2,"Ngomane village A0213","21-Feb-21",2,2021,""
"3072",1969,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.674,31.0645,2,"Mankayane","02-Mar-21",3,2021,""
"3073",1971,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.198,31.815,2,"Ngomane, B1 office","04-Mar-21",3,2021,""
"3074",2013,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.214,31.919,2,"Lusoti village A0175","07-Apr-21",4,2021,""
"3075",2082,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.214,31.919,2,"Lusoti village A0710","30-May-21",5,2021,""
"3076",2087,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.49,31.223,2,"Mahlanya","10-Jun-21",6,2021,""
"3077",2110,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.214,31.919,2,"Lusoti village A0384","26-Aug-21",8,2021,""
"3078",2117,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.3986,31.1805,3,"Ezulwini","03-Sep-21",9,2021,""
"3079",2118,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.3986,31.1805,3,"Ezulwini","05-Sep-21",9,2021,""
"3080",2286,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.452,31.948,2,"Siteki, near Carmichaels in town","25-Nov-21",11,2021,""
"3081",3133,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.452,31.948,2,"Siteki, near Carmichaels in town","25-Nov-21",11,2021,""
"3082",2318,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.852,31.968,2,"Big Bend, near Distellery, Mayaluka Village ","08-Dec-21",12,2021,""
"3083",2319,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.852,31.968,2,"Big Bend, near Distellery, Mayaluka Village ","08-Dec-21",12,2021,""
"3084",2490,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.525,31.367,2,"Ngwane Park","10-Feb-22",2,2022,""
"3085",2498,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.326,31.1411,3,"Mbabane","14-Feb-22",2,2022,""
"3086",3134,"EAF","","Lamprophiidae","Psammophis","mossambicus",-27.112,31.198,2,"Nhlangano, Extension 6","04-Mar-22",3,2022,""
"3087",2547,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.7833,31.9333,3,"Big Bend","28-Mar-22",3,2022,""
"3088",2553,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.326,31.1411,3,"Mbabane","31-Mar-22",3,2022,""
"3089",2556,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.2995,31.1433,1,"Mbabane, 642 Mbandzeni Street","01-Apr-22",4,2022,""
"3090",2561,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.326,31.1411,3,"Mbabane","02-Apr-22",4,2022,""
"3091",2574,"EAF","","Lamprophiidae","Psammophis","mossambicus",-27.2536,31.7508,2,"Matsanjeni","15-Apr-22",4,2022,""
"3092",2624,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.854,31.969,2,"Big Bend, opposite the Distillery, at mechanic","20-May-22",5,2022,""
"3093",2707,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.5,31.38,3,"Manzini","14-Oct-22",10,2022,""
"3094",2711,"EAF","","Lamprophiidae","Psammophis","mossambicus",-27.026,31.936,2,"Nsoko","16-Oct-22",10,2022,""
"3095",2717,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.279,31.079,2,"Mpolonjeni, Mbabane","17-Oct-22",10,2022,""
"3096",2718,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.0369,31.814,2,"Mhlume bus rank","20-Oct-22",10,2022,""
"3097",2731,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.333,31.145,1,"UNESWA, Mbabane Campus","25-Oct-22",10,2022,""
"3098",2823,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.4418,31.9416,2,"Siteki","25-Nov-22",11,2022,""
"3099",3951,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.165,31.584,2,"Dvokolwako","15-Dec-22",12,2022,""
"3100",3952,"EAF","","Lamprophiidae","Psammophis","mossambicus",-27.254,31.75,1,"Matsanjeni Health Centre","05-Mar-23",3,2023,""
"3101",3130,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.0957,31.5579,1,"Madlangempisi","08-Mar-23",3,2023,""
"3102",3123,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.9463,31.9544,2,"Ndzevane","15-Jun-23",6,2023,""
"3103",3131,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.4402,31.5166,2,"Mafutseni","13-Jul-23",7,2023,""
"3104",3137,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.5336,31.3219,1,"Tubungu","19-Jul-23",7,2023,""
"3105",3135,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.4785,31.2551,1,"Lozitha","14-Aug-23",8,2023,""
"3106",3132,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.497,31.369,2,"Manzini, Leites Motors","31-Aug-23",8,2023,""
"3107",3948,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.9463,31.9544,2,"Ndzevane, between Matata and Nsoko","08-Sep-23",9,2023,""
"3108",3949,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.9463,31.9544,2,"Ndzevane, between Matata and Nsoko","08-Sep-23",9,2023,""
"3109",3125,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.408,31.837,2,"Matsetsa","11-Sep-23",9,2023,""
"3110",3961,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.9476,31.9531,1,"Ndzevane Clinic","14-Sep-23",9,2023,""
"3111",3962,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.868,31.9214,2,"Matata","15-Sep-23",9,2023,""
"3112",3124,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.9463,31.9544,2,"Ndzevane","18-Sep-23",9,2023,""
"3113",3126,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.098,32.039,3,"Shewula","21-Sep-23",9,2023,""
"3114",3128,"EAF","","Lamprophiidae","Psammophis","mossambicus",-26.2102,31.5566,1,"Croydon","25-Sep-23",9,2023,""
